UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2762,L79810,L,302.2836618554725,313.2764411555647,1523.540025052058,52.24298284856246,105,0,0,0,0,0,0
2763,M47739,M,298.5217268815386,307.733489416368,1478.9315081284587,46.00296980154036,82,0,0,0,0,0,0
2764,L18389,L,299.5600598266539,310.0921838180039,1395.995461856755,59.379995262491136,31,0,0,0,0,0,0
2765,L27352,L,303.2692110235224,314.1442022088904,1529.6605255547015,44.19795910081718,103,0,0,0,0,0,0
2766,H31148,H,299.60637775380474,309.13627948046104,1343.387891644667,44.01073250253323,165,0,0,0,0,0,0
2767,M41828,M,297.4653260680669,307.1692903788225,1513.764164045636,38.17481706545087,210,0,1,0,0,0,0
2768,L78040,L,298.66128780749943,309.19540121571123,1400.5227114923855,36.154241975782135,162,0,0,0,0,0,0
2769,M66795,M,298.1236402975576,306.61331052814324,1491.89611296293,37.41348158813735,22,0,0,0,0,0,0
2770,M68620,M,300.7143251714025,309.62580794986854,1519.1203442539136,49.99148024742264,225,1,1,0,0,0,0
2771,L67114,L,298.2081059928224,307.21833098495284,1464.7146528597182,26.51389533817838,49,0,0,0,0,0,0
2772,L50711,L,300.5420685057225,308.745752140897,1335.9489137129344,40.63327202669896,28,1,0,1,0,0,0
2773,H27748,H,298.5278695629187,309.61280933710617,1381.1981166550484,23.33668627088633,164,1,0,0,1,0,0
2774,L98636,L,295.7532429232035,303.76511110901185,1545.824362168005,43.72975148894301,215,1,1,0,0,0,0
2775,M43691,M,300.6132395739638,310.9563502373952,1444.255780615311,35.41470384277466,230,1,1,0,0,0,0
2776,L98517,L,300.2969273630938,311.108610757849,1556.0849752784395,45.03621965501036,156,0,0,0,0,0,0
2777,L75282,L,301.0355156314177,310.74191967700443,1500.9701291631568,32.57501850335162,26,0,0,0,0,0,0
2778,L70360,L,298.65402556166947,307.98565793693825,1480.2168108889523,37.43021576665927,67,0,0,0,0,0,0
2779,L20246,L,298.4409110492812,308.6737535000179,1534.7643588121528,46.32356114883078,239,1,1,0,0,1,0
2780,L69395,L,300.8029337169631,310.8047667175576,1432.510292810519,41.25881278055721,231,1,1,0,0,0,0
2781,L42486,L,303.038039145062,314.0415440074784,1540.0394918073084,55.4279333595122,216,1,1,0,0,1,0
2782,H40340,H,300.02233601901264,307.3938148786147,1458.049291751964,35.18453868949363,16,0,0,0,0,0,0
2783,H94874,H,300.8491701920943,309.93046271594613,1753.6285559039436,34.32012310929793,105,0,0,0,0,0,0
2784,M60300,M,299.3568246311486,309.91840151506466,1386.6064382863915,52.36791810103628,176,0,0,0,0,0,0
2785,H13086,H,296.9127389562526,306.96318639902705,1464.2751369935957,36.328134670428256,233,1,1,0,0,0,0
2786,L24860,L,301.9348588383081,312.68689299750497,1468.3093003047445,35.867817297152925,49,0,0,0,0,0,0
2787,H27013,H,301.81682847817234,312.078848454412,1364.813443893913,43.831015063394965,217,0,1,0,0,0,0
2788,L17407,L,301.4215480503504,311.2868109871091,1572.5812589098523,38.36146139836757,113,0,0,0,0,0,0
2789,H43542,H,299.6361091233152,309.33382068022166,1457.1275918919416,36.88454673880888,110,0,0,0,0,0,0
2790,H34935,H,301.1941121994771,313.5191672153527,1262.0221778324867,33.07004267302332,207,1,1,0,0,0,0
2791,M59079,M,301.7875235947757,313.3224698688072,1569.512857154533,53.62324949014687,87,0,0,0,0,0,0
2792,H44111,H,303.24031736991344,313.7358224680087,1436.3831218647144,38.49356603891541,41,0,0,0,0,0,0
2793,M66550,M,301.97705220929487,312.0555161027433,1489.5098577080234,34.37851610618827,134,0,0,0,0,0,0
2794,L85697,L,300.1276424500673,310.6657749994207,1567.682257985586,37.0311641426407,91,0,0,0,0,0,0
2795,L99117,L,297.38349348915125,308.21032820702413,1463.529341497789,43.54921498753137,213,1,1,0,0,0,0
2796,M96936,M,300.3113165953435,310.730143281048,1462.7103360593412,54.612840197374496,191,0,0,0,0,0,0
2797,L86955,L,300.51315479169864,309.76177466831206,1746.4701984322164,38.3088085441365,72,0,0,0,0,0,0
2798,M50565,M,301.4180595506366,313.2025703183611,1284.6254251865078,31.37205706633919,104,0,0,0,0,0,0
2799,H29283,H,302.70778371864685,312.9539919464009,1371.4034513370557,59.18869254267176,179,0,0,0,0,0,0
2800,L76470,L,299.8096989758864,311.82362900627624,1390.7939065074556,41.35550964409259,220,1,1,0,0,0,0
2801,M96916,M,304.2019743796262,314.3891218665036,1678.902274090901,38.94072613478958,49,0,0,0,0,0,0
2802,H89552,H,296.48142595991885,306.2357726077933,1435.538669395795,40.71834597907964,124,0,0,0,0,0,0
2803,H48233,H,300.83868374492323,312.22282386896967,1524.020887484567,27.545400156491773,21,0,0,0,0,0,0
2804,H32695,H,298.40295921563194,308.7041461737097,1452.5921797077676,39.54594333830923,36,0,0,0,0,0,0
2805,M52734,M,296.1855560006224,306.3189786351317,1560.3200342330888,47.59607967625425,140,0,0,0,0,0,0
2806,H91257,H,299.59645124740166,308.3960870417591,1498.7286452288506,52.20120252705624,182,0,0,0,0,0,0
2807,M11505,M,297.0856546031581,307.7458724082939,1525.309919619957,36.41789502802334,205,1,1,0,0,0,0
2808,L15363,L,299.67714420393435,309.18383382097846,1628.724637130318,41.8795341951623,188,0,0,0,0,0,0
2809,L58708,L,300.0695384961889,309.62174728711494,1544.0269646848965,52.3797374544544,19,0,0,0,0,0,0
2810,M53614,M,302.2370828186719,311.7465339732668,1426.4932622543738,40.375288485477846,196,0,0,0,0,0,0
2811,L11010,L,296.98482973047214,307.42386356516744,1531.2067049088575,47.194747311196416,164,0,0,0,0,0,0
2812,M29861,M,301.8168903312915,310.2815140577158,1741.8652748347886,44.24311272637847,8,0,0,0,0,0,0
2813,M34125,M,300.1961609005596,309.98531555783376,1556.4970469003758,33.35724121212329,5,0,0,0,0,0,0
2814,L19369,L,302.0576983072192,313.0379772983286,1515.1909654979002,30.83865416108422,200,0,1,0,0,0,0
2815,M79393,M,299.1364976499377,307.8908287805977,1362.94470472393,50.593212352836645,37,0,0,0,0,0,0
2816,M36671,M,297.3355108264731,307.50838978740774,1572.4418530664957,13.253674538415764,241,1,0,0,1,0,0
2817,L85400,L,297.5650013475683,306.93360192729745,1587.222688018172,33.31377137436094,78,0,0,0,0,0,0
2818,L74512,L,297.4163850926658,307.01269197320016,1531.27231467873,26.046995309120877,103,0,0,0,0,0,0
2819,L85656,L,300.9556283058413,312.6107805662312,1511.4094119093795,50.60793886994813,195,0,0,0,0,0,0
2820,L95759,L,302.9538440444294,311.3033548608844,1783.2539681173937,53.64781472526078,67,1,0,0,1,0,0
2821,H54138,H,298.8700969466896,309.6357272848612,1585.5427749124406,32.75667387421794,55,0,0,0,0,0,0
2822,L63420,L,301.2582705965156,310.7803423277384,1624.0028261842965,67.64903143154464,125,1,0,0,1,0,0
2823,M78089,M,296.95311588372874,306.42545189858305,1506.688215442182,53.77216542369513,202,0,1,0,0,0,0
2824,L25489,L,300.3606424983546,309.24908015586635,1486.8405581961945,41.97155306036528,74,0,0,0,0,0,0
2825,L69789,L,301.3371252326742,312.0910248699479,1563.2099077702142,54.99989514241165,163,1,0,0,1,0,0
2826,H79925,H,297.10375044944624,306.91234583316225,1486.7457137797069,33.58271706842394,171,0,0,0,0,0,0
2827,M59703,M,299.5922330620403,309.27456364824565,1494.9566015321902,37.23409266327165,97,0,0,0,0,0,0
2828,L97486,L,301.43183428097115,311.5416712101752,1546.3205681874365,44.63210409429127,222,0,1,0,0,0,0
2829,L86625,L,294.13245870554107,303.96217157979925,1448.719015438267,33.0794832598393,50,0,0,0,0,0,0
2830,L68228,L,302.6709061234035,310.67021824365,1522.0409215059617,27.15689648901777,176,0,0,0,0,0,0
2831,L13051,L,300.7073587517821,310.2165345688048,1508.008414652605,30.62008057170392,37,0,0,0,0,0,0
2832,M48090,M,301.43345529543467,312.328896186383,1596.7025637454033,38.033163690174206,24,0,0,0,0,0,0
2833,L38805,L,299.1745614416105,307.66794497749817,1438.8685661847926,44.69315344754726,216,1,1,0,0,0,0
2834,L54557,L,296.5545550368693,305.46461713701297,1300.006809472254,36.6210953405389,78,0,0,0,0,0,0
2835,L12555,L,301.0681259126339,310.6413345172353,1468.9365079857323,23.60157575923013,228,0,1,0,0,0,0
2836,H60241,H,299.834819349167,309.10919593052984,1539.7286022724747,44.70320510584216,176,0,0,0,0,0,0
2837,H88303,H,300.06423091086464,310.03634542872305,1596.4107457160237,52.73374140279025,199,0,0,0,0,0,0
2838,L75994,L,302.1752139703979,311.0821372187192,1430.7156997228185,33.40055209849018,190,0,0,0,0,0,0
2839,M26066,M,301.5241277477252,311.1362732239158,1554.209985964289,56.62790594176675,139,1,0,0,1,0,0
2840,L14721,L,303.8424748341792,313.79448030257987,1613.5154365618032,48.68873142169757,49,0,0,0,0,0,0
2841,L87982,L,300.307708457747,310.956648873955,1575.125066310549,29.4584194053453,19,0,0,0,0,0,0
2842,M16304,M,298.6175751244178,309.8623645105173,1420.9364896554252,33.52090563740758,92,0,0,0,0,0,0
2843,H52967,H,299.6231663061825,309.3616191523291,1431.6773625162632,36.87020046577198,130,0,0,0,0,0,0
2844,H88763,H,300.8313267450772,312.71938698632306,1543.5003449674646,38.14723274129428,161,0,0,0,0,0,0
2845,M50462,M,302.031713037986,311.84780845744143,1662.53403121251,15.616203822489048,178,1,0,0,1,0,0
2846,L81834,L,297.0659320971226,307.8948072453791,1501.416515938242,32.468406284456385,141,0,0,0,0,0,0
2847,M60155,M,300.0170752303584,311.9485829650851,1483.4672280670427,34.463656713543855,169,0,0,0,0,0,0
2848,L85842,L,303.2190833140767,313.35839172331265,1363.0382534887085,58.90559905361063,152,0,0,0,0,0,0
2849,M12589,M,299.5195822579949,308.14605563641743,1463.57131201758,42.269256263750776,21,0,0,0,0,0,0
2850,L47078,L,301.8620237097382,311.95292756694585,1428.4761846082213,32.01984619739268,25,0,0,0,0,0,0
2851,M64918,M,300.98623505443203,310.3745921662271,1502.719937418291,35.61469281997333,238,0,1,0,0,0,0
2852,L23601,L,301.91172121305,311.6372891860775,1348.7176007064832,44.2508755211524,108,0,0,0,0,0,0
2853,L17711,L,298.38047891680014,310.3654557992954,1467.140954560629,36.22046164770988,45,0,0,0,0,0,0
2854,H96900,H,298.38919665986884,307.166433236645,1399.1065654238814,34.14653810894675,98,0,0,0,0,0,0
2855,L69430,L,300.04054378424456,310.3410106065504,1594.0229305838848,34.46791494964973,96,0,0,0,0,0,0
2856,M73327,M,296.9355564255194,306.05783514519766,1414.0827642123518,44.79730374374998,213,1,1,0,0,0,0
2857,L13970,L,299.4605187867767,309.1528608455758,1442.7650762350256,26.182849819831603,214,0,1,0,0,0,0
2858,L79535,L,300.5057533150313,311.2505956502358,1528.212652595461,29.13100590721088,50,0,0,0,0,0,0
2859,L96570,L,303.5692712138995,313.8874351573725,1454.6284422496076,30.723551295225818,112,0,0,0,0,0,0
2860,L46176,L,300.80543637853964,310.58040410957807,1735.9452622486324,28.9590621580302,203,0,1,0,0,0,0
2861,H51730,H,301.2504569417462,310.6006566164816,1593.0515157279422,31.76366122145277,8,0,0,0,0,0,0
2862,L92168,L,302.3289516941,312.6450298862536,1501.720657831422,48.96862218191569,63,0,0,0,0,0,0
2863,H23385,H,298.0706848222099,309.77837153936326,1536.8101385447003,50.363558807402185,22,0,0,0,0,0,0
2864,M15950,M,299.669834675258,308.7684827326344,1264.4576812364414,42.717070527230746,190,0,0,0,0,0,0
2865,L83511,L,304.8508251836078,316.7624890690656,1623.1725173710497,42.1481277624313,110,0,0,0,0,0,0
2866,M63009,M,299.841755555231,311.0412530059561,1551.189666976717,33.30018061199969,130,0,0,0,0,0,0
2867,M96850,M,302.2328614975644,313.6022148651422,1492.684217707258,19.18906868873069,128,1,0,0,1,0,0
2868,M33398,M,301.92747575434623,312.23590813527585,1556.5849682754422,41.43851633246348,66,0,0,0,0,0,0
2869,L35277,L,297.0437725712246,308.2149023467345,1568.7849243842809,42.97736454766117,102,0,0,0,0,0,0
2870,L36761,L,300.62095855401185,309.61212727156123,1458.362748266375,33.26324912383319,149,0,0,0,0,0,0
2871,H74435,H,300.29349494441044,309.6254510365619,1538.016204116175,29.239281320550315,184,0,0,0,0,0,0
2872,H73944,H,300.6599175756809,311.42573138960125,1604.87245414867,27.265844181497457,40,0,0,0,0,0,0
2873,H41533,H,298.4917750404179,308.7876200956417,1545.4897743202216,41.67635705965587,194,0,0,0,0,0,0
2874,L82502,L,297.7661609761757,307.617781717678,1474.739401276266,40.819041650006376,49,0,0,0,0,0,0
2875,M82123,M,299.0479799999583,306.54537110935087,1529.6650761657868,51.94556319505181,98,0,0,0,0,0,0
2876,L32880,L,299.8044100058316,309.36893595779344,1638.2239063622635,31.94556939909341,58,0,0,0,0,0,0
2877,L80627,L,302.36996889520066,311.1959151149024,1578.397594101545,37.120650087679024,58,0,0,0,0,0,0
2878,L51753,L,303.6346216394512,314.12815595076273,1383.6932845727958,40.1720059235104,92,0,0,0,0,0,0
2879,M92597,M,302.7931956924464,312.60202716387914,1558.6683814212422,34.50140921620542,171,0,0,0,0,0,0
2880,L97829,L,301.7203704215637,311.0920698773972,1545.4157905191855,48.39015910957693,217,1,1,0,0,0,0
2881,L11561,L,297.9913194754008,310.6342299580251,1616.411352371157,52.381460940285415,222,1,1,0,0,1,0
2882,H63205,H,299.182207650021,310.2203821267152,1503.28195129298,28.94432914620056,57,0,0,0,0,0,0
2883,L69810,L,300.419852104826,311.4757242461821,1463.0659708601315,35.419168195894414,89,0,0,0,0,0,0
2884,L74482,L,298.73512192384766,310.9373370685298,1363.1835185543057,53.2455496212556,63,0,0,0,0,0,0
2885,L79192,L,301.1544113050559,311.956603087739,1430.540559300871,43.23163968759629,158,0,0,0,0,0,0
2886,H97154,H,301.44097221650856,310.6700182070357,1620.7945569752294,41.172117998162186,43,0,0,0,0,0,0
2887,M96066,M,301.0725801251309,310.1846837734392,1519.795648669918,43.41240366034705,84,0,0,0,0,0,0
2888,L97408,L,302.0502692091152,313.01517196786943,1490.0212186573024,46.558894429555856,11,0,0,0,0,0,0
2889,H38330,H,298.19081757257385,306.1314632927987,1629.5623782592556,43.89163796762249,243,0,0,0,0,0,0
2890,H26139,H,301.8656574081844,311.78787777717486,1608.9602467345985,42.13595012570465,193,0,0,0,0,0,0
2891,L42977,L,298.6087090997596,306.4375847222032,1426.425444637199,40.095750522161296,57,0,0,0,0,0,0
2892,M14983,M,298.1181280947142,308.21697160310373,1620.0996333626333,53.48224306920778,11,1,0,0,1,0,0
2893,M49909,M,301.0642322683728,311.9183025190848,1334.1418969320862,37.33715941787299,180,0,0,0,0,0,0
2894,M74480,M,302.431747124398,312.7111626590016,1545.9544941900424,40.01237017602027,205,1,1,0,0,0,0
2895,L59029,L,300.97602697275204,311.91413633172266,1534.1308397393868,55.51993532174416,13,0,0,0,0,0,0
2896,H31329,H,300.0416080475451,312.006434989205,1614.9781912638457,43.25726514597808,134,0,0,0,0,0,0
2897,M46734,M,300.620307652203,310.476769214941,1538.1011676245507,39.33414259661206,220,0,1,0,0,0,0
2898,L52837,L,300.2728538361346,313.08050461941343,1475.543980119699,46.30746686655521,74,0,0,0,0,0,0
2899,L84354,L,297.7480982077292,307.96076816389933,1483.443725894992,42.27289540906556,18,0,0,0,0,0,0
2900,L86454,L,297.5147597101102,308.46392477280057,1769.3248986743286,32.60884777070209,36,0,0,0,0,0,0
2901,L76786,L,299.8423482410531,309.231285526488,1508.2640447981596,42.45101624714816,175,0,0,0,0,0,0
2902,M14758,M,300.1597136715386,311.7790276511693,1559.7075691947553,31.91232697674205,197,0,0,0,0,0,0
2903,L77699,L,300.0226647567355,311.0643749552781,1297.883824003448,58.26772342601296,199,1,0,0,0,1,0
2904,L92673,L,301.3522032272998,312.8236545298678,1417.264310184532,42.38776949952015,236,1,1,0,0,0,0
2905,M31832,M,299.5690465676713,309.6235509894453,1551.8768044631124,30.61792589595813,89,0,0,0,0,0,0
2906,L11868,L,301.12595836380973,309.87054079942646,1338.547747647861,36.07369138302907,36,0,0,0,0,0,0
2907,H60665,H,299.7108264653471,310.1712239049725,1554.939883366725,47.59578250651709,211,0,1,0,0,0,0
2908,L51862,L,303.64671792407296,311.94969811074947,1427.4874645582263,29.088709657430112,201,1,1,0,0,0,0
2909,L29728,L,300.1614274534529,309.82524164983096,1396.6148690044524,67.20464346152433,225,1,1,0,1,1,0
2910,L49857,L,304.68144522305136,314.8725256596836,1427.1163746371774,25.44747156327655,35,0,0,0,0,0,0
2911,L38183,L,300.70402318218174,313.08124747469253,1652.7538858144362,49.25654880851382,12,0,0,0,0,0,0
2912,L98321,L,299.57264565882355,309.8911942707655,1533.341792149028,35.133907954985446,111,0,0,0,0,0,0
2913,M28940,M,298.20110404748067,308.3406415165637,1408.9563622249077,31.91133698478417,133,0,0,0,0,0,0
2914,H15280,H,297.1142228518846,307.0511904278493,1577.533985230811,45.37731990918287,225,0,1,0,0,0,0
2915,L12164,L,298.0171154312077,306.67502452644266,1582.9738344091872,35.460429047046,11,0,0,0,0,0,0
2916,M89624,M,298.240787381672,308.326613221685,1461.8691899197358,55.915528507948586,84,0,0,0,0,0,0
2917,M28405,M,300.78964004082434,310.8925227169611,1595.9173625095325,25.987081250046995,84,0,0,0,0,0,0
2918,H12821,H,298.9476692578796,307.9790607624259,1600.6749635598237,45.62278475042072,16,0,0,0,0,0,0
2919,L65090,L,300.373854105109,309.1871084906806,1585.1331967346732,37.247774830847305,220,1,1,0,0,0,0
2920,L32516,L,302.5639567247534,312.08238604198567,1432.6247966760943,42.96278888139792,119,0,0,0,0,0,0
2921,L20473,L,299.8243832967303,309.889316275303,1382.0948107224178,45.140948314654686,180,0,0,0,0,0,0
2922,M56454,M,304.15831339693364,313.7007592155522,1330.7132675799037,22.68381478151072,85,1,0,0,1,0,0
2923,H52530,H,297.6483780393216,306.59750258967006,1434.4485360852452,42.3400706641833,237,1,1,0,0,0,0
2924,L87714,L,299.6988329032501,309.98810515525446,1463.2189041630363,50.89053394382037,98,0,0,0,0,0,0
2925,L92633,L,298.921374152778,309.46024097694726,1471.3563913882329,44.66387129620085,90,0,0,0,0,0,0
2926,H89632,H,301.873013212114,311.99431092133625,1495.279647924846,36.31229501115376,112,0,0,0,0,0,0
2927,H79081,H,295.5204167392678,304.95743402539085,1673.2988549210097,25.861951547863608,191,0,0,0,0,0,0
2928,H34798,H,297.1137694216444,307.70861044287665,1466.042282676843,45.07950378983188,6,0,0,0,0,0,0
2929,M10863,M,299.7853063550981,309.5947690653711,1495.1225883410325,58.7610717539531,4,1,0,0,1,0,0
2930,L26148,L,303.102755442019,311.9136717346738,1318.2408161050423,46.61869018902591,134,0,0,0,0,0,0
2931,M96545,M,300.4516836680746,311.487928023076,1722.797146453804,51.57718917129359,152,1,0,0,1,0,0
2932,M64459,M,297.2969050914716,307.65041311073804,1368.4092599304888,49.33016739439527,163,0,0,0,0,0,0
2933,L93345,L,297.60566681461955,307.4863765089238,1429.3145295510644,36.0692113539256,237,1,1,0,0,0,0
2934,M94224,M,303.3459794056899,311.7749272008552,1569.5722046870164,40.90487996530828,71,0,0,0,0,0,0
2935,M76189,M,298.7577304024075,308.0128701232723,1524.6192438218177,48.68523193497021,158,0,0,0,0,0,0
2936,L18129,L,298.1140732551005,310.13263896748344,1664.318627029907,24.20279849600845,187,0,0,0,0,0,0
2937,M33118,M,302.95474512126174,311.44640305938105,1572.0013655727507,46.51743049175339,144,0,0,0,0,0,0
2938,M10443,M,302.022194011174,311.7708447315323,1491.871594876214,52.5891782167562,106,0,0,0,0,0,0
2939,H37041,H,302.5481192865336,312.53178352418,1604.408386884436,39.4864073573318,111,0,0,0,0,0,0
2940,L99379,L,298.0999162394684,308.4203930288799,1616.1307945868373,48.14019785568526,51,0,0,0,0,0,0
2941,L31053,L,296.9497887179713,305.45261778214484,1433.9841238617862,34.45628306386509,203,1,1,0,0,0,0
2942,M47204,M,300.2663329787254,310.44050923513004,1596.302938616424,40.38234322846492,171,0,0,0,0,0,0
2943,L52240,L,300.6702522661473,308.9841468036756,1477.773883730159,37.26887657712123,144,0,0,0,0,0,0
2944,M71102,M,300.72920360740966,310.8266324036052,1489.6522092414498,44.59812691166792,204,1,1,0,0,0,0
2945,M18291,M,302.956367871278,312.30396995226846,1514.2933283028906,38.954743912649214,70,0,0,0,0,0,0
2946,L26285,L,296.5324658199835,305.6665965530657,1461.9219127659246,23.238206090525832,44,0,0,0,0,0,0
2947,M71589,M,301.7193901025955,312.5542072612631,1456.540885217399,32.8187255994111,185,0,0,0,0,0,0
2948,M23944,M,297.80674991170537,307.5711436683415,1598.4720848248692,59.4250859235749,51,1,0,0,1,0,0
2949,L98876,L,301.7114706417217,312.18518144662926,1347.1061094649915,45.67535182758469,147,0,0,0,0,0,0
